stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code
"2153344","2153344","Bella Vista Dr Opp Ripley Glade","-33.7417277402025","150.959858304425","","G2153344","0",""
"2153345","2153345","Bella Vista Dr Opp Orangery Pl","-33.7444118188068","150.961858691321","","G2153345","0",""
"2153346","2153346","Bella Vista Dr After Providence Dr","-33.7451517059536","150.959584443408","","G2153346","0",""
"2153347","2153347","Bella Vista Dr At Chipp Ct","-33.7431071359286","150.958433283284","","G2153347","0",""
"2153349","2153349","Windsor Rd After Palace Rd","-33.7481593223535","150.983141202811","","G2153349","0",""
"2153350","2153350","Windsor Rd Opp Palace Rd","-33.7482274205648","150.983543468935","","G2153350","0",""
"2153351","2153351","Crestwood Dr Opp Oakdale Pl","-33.7449368826229","150.968786234887","","G2153351","0",""
"2153352","2153352","Crestwood Dr After Oakdale Pl","-33.7438416698458","150.967538423897","","G2153352","0",""
"2153353","2153353","Saxonvale Rd Opp Tulloch Pl","-33.742502080117","150.967163847015","","G2153353","0",""
"2153354","2153354","Seven Hills Rd After Bingara Cres","-33.7538029821679","150.959562009317","","G2153354","0",""
"2153355","2153355","Saxonvale Rd At Fitzgerald Way","-33.7431797849209","150.964304374393","","G2153355","0",""
"2153356","2153356","Saxonvale Rd At Roxburgh Pl","-33.7429870242739","150.964414141042","","G2153356","0",""
"2153357","2153357","Saxonvale Rd At Crestwood Dr","-33.7423875229927","150.967363501913","","G2153357","0",""
"2153358","2153358","Crestwood Dr At Oakdale Pl","-33.7448022654601","150.968769237916","","G2153358","0",""
"2153359","2153359","Crestwood Dr Before Chapel Lane","-33.7456375742957","150.969972724832","","G2153359","0",""
"215336","215336","Cook St After Orchard St","-33.7631759339643","150.998584963978","","G215336","0",""
"2153360","2153360","Chapel Lane Before Leumeah Av","-33.7477528551431","150.967805113092","","G2153360","0",""
"2153361","2153361","Chapel Lane After Leumeah Av","-33.7484329778371","150.96571145979","","G2153361","0",""
"2153362","2153362","Chapel Lane Opp Batavia Pl","-33.7491217259369","150.963348493192","","G2153362","0",""
"2153363","2153363","Chapel Lane Opp Bingara Cres","-33.7518106777002","150.961552250117","","G2153363","0",""
"2153364","2153364","Chapel Lane Before Seven Hills Rd","-33.753817168561","150.960522763322","","G2153364","0",""
"2153365","2153365","Chapel Lane At Bingara Cres","-33.751495067034","150.961559287167","","G2153365","0",""
"2153366","2153366","Chapel Lane At Batavia Pl","-33.7490559786292","150.963151297051","","G2153366","0",""
"2153367","2153367","Chapel Lane Opp Leumeah Av","-33.7484118875096","150.965246648953","","G2153367","0",""
"2153368","2153368","Kate Bird Park, Chapel Lane","-33.7479190196788","150.966841959713","","G2153368","0",""
"2153369","2153369","Chapel Lane Before Crestwood Dr","-33.7467751269289","150.969345661123","","G2153369","0",""
"215337","215337","Cook St At Carrabai Pl","-33.7622681508794","150.999902093334","","G215337","0",""
"2153370","2153370","Seven Hills Rd Before Solar Av","-33.7549546772479","150.958212624009","","G2153370","0",""
"2153372","2153372","Baulkham Hills High School, Windsor Rd","-33.7527819025212","150.98982772026","","G2153372","0",""
"2153374","2153374","Jasper Road Public School, Jasper Rd","-33.7616340617728","150.981640057379","","G2153374","0",""
"215338","215338","Cook St After Brodie St","-33.7603282807682","151.001645844431","","G215338","0",""
"2153380","2153380","Windsor Rd Opp Roxborough Park Rd","-33.7502447742605","150.986085568433","","G2153380","0",""
"2153381","2153381","Windsor Rd Opp Parsonage Rd","-33.7390924324154","150.984037282328","","G2153381","0",""
"2153388","2153388","Cross St Opp Baker Cres","-33.7567864397973","151.003606202379","","G2153388","0",""
"2153389","2153389","Norbrik, North West Twy","-33.748144390567","150.950003148748","","G2153389","0",""
"215339","215339","Cary St Before Girralong Av","-33.7555685188432","151.003096414215","","G215339","0",""
"2153391","2153391","Caroline Chisholm Dr At Ixion St","-33.7749598662732","150.978890884283","","G2153391","0",""
"2153392","2153392","Turon Av Opp Gabrielle Av","-33.7533936419697","150.975357724283","","G2153392","0",""
"2153393","2153393","Lukes Lane Opp Elder Av","-33.7457350152073","150.980084224532","","G2153393","0",""
"2153394","2153394","Crestwood Public School, Peel Rd","-33.7478913364644","150.971619260569","","G2153394","0",""
"2153398","2153398","Matthew Pearce Public School, Astoria Park Rd","-33.7574715709826","150.962611359996","","G2153398","0",""
"2153399","2153399","Junction Rd After Hillcrest Av","-33.7724428032935","150.981773930086","","G2153399","0",""
"215340","215340","Cary St Opp Candowie Cres","-33.7535518422062","151.004706943938","","G215340","0",""
"2153400","2153400","Winston Hills Public School, Hillcrest Av","-33.7741419763117","150.981615281288","","G2153400","0",""
"2153406","2153406","Caroline Chisholm Dr Opp Homer St","-33.7758979866966","150.982764892611","","G2153406","0",""
"2153407","2153407","Caroline Chisholm Dr After Homer St","-33.7758784819917","150.9833682463","","G2153407","0",""
"215341","215341","Munro St At Parraweena Av","-33.7519215016821","151.003023732578","","G215341","0",""
"2153410","2153410","Barina Downs Rd Before Evesham Ct","-33.736929166758","150.964771379488","","G2153410","0",""
"2153411","2153411","Barina Downs Rd Opp Jacqui Cct","-33.7370977050059","150.964574219864","","G2153411","0",""
"2153412","2153412","Solent Cct Opp Lakeside Cres","-33.7313579100131","150.961484195259","","G2153412","0",""
"2153413","2153413","Solent Cct Before Inglewood Pl","-33.7358242133435","150.959899410579","","G2153413","0",""
"2153414","2153414","Solent Cct Before Norwest Bvd","-33.735735969575","150.960121842835","","G2153414","0",""
"2153415","2153415","Solent Cct After Burbank Pl","-33.7327947470531","150.959393329548","","G2153415","0",""
"2153416","2153416","Solent Cct Opp Burbank Pl","-33.7329971984167","150.959542848541","","G2153416","0",""
"2153419","2153419","Solent Cct Opp Maitland Pl","-33.7304151973846","150.965021322559","","G2153419","0",""
"215342","215342","Munro St Before Henry St","-33.7507248609462","150.999915299379","","G215342","0",""
"2153420","2153420","Railway St At Raemot Lane","-33.7617416569059","150.993631075826","","G2153420","0",""
"2153422","2153422","Railway St At James St","-33.760737130923","150.994598517756","","G2153422","0",""
"2153423","2153423","Railway St At Jenner St","-33.7603349650945","150.994774021255","","G2153423","0",""
"2153426","2153426","Barina Downs Rd Opp 64","-33.7364458858442","150.968869146111","","G2153426","0",""
"2153427","2153427","22 Coronation Rd","-33.7544512055442","150.985579345041","","G2153427","0",""
"2153428","2153428","Harry Carr Reserve, Coronation Rd","-33.7586778941422","150.98416782843","","G2153428","0",""
"2153429","2153429","Coronation Rd Opp Toni Pl","-33.7548831976747","150.98503840872","","G2153429","0",""
"215343","215343","Willmott Av At Tennyson St","-33.7758181337371","150.991080505147","","G215343","0",""
"2153434","2153434","Caroline Chisholm Dr After Romulus St","-33.7759704422008","150.973823048519","","G2153434","0",""
"2153435","2153435","Caroline Chisholm Dr After Latona St","-33.7755451560955","150.976112507806","","G2153435","0",""
"2153436","2153436","Caroline Chisholm Dr Opp Ixion St","-33.7751442893914","150.979039697255","","G2153436","0",""
"2153437","2153437","Caroline Chisholm Dr Before Nestor St","-33.7753958944088","150.976828550333","","G2153437","0",""
"2153438","2153438","Caroline Chisholm Dr At Nestor St","-33.7763080609733","150.974809800156","","G2153438","0",""
"2153439","2153439","Windsor Rd Opp Showground Rd","-33.7263609984251","150.972836419538","","G2153439","0",""
"215344","215344","Model Farms Rd Opp Willmott Av","-33.7760433731216","150.992472125029","","G215344","0",""
"2153440","2153440","Barina Downs Rd Before Hillsborough Way","-33.7364199494169","150.968555172901","","G2153440","0",""
"2153441","2153441","Kanangra Av Before Lowanna Av","-33.7453162004579","150.975750251635","","G2153441","0",""
"2153442","2153442","Kanangra Av Before Chapel Lane","-33.7452937238084","150.975608988381","","G2153442","0",""
"2153444","2153444","Barnetts Rd Before Oakes Rd","-33.7811790901754","150.975488383698","","G2153444","0",""
"2153445","2153445","Barnetts Rd Opp Lomond Cres","-33.7820715121601","150.979943253139","","G2153445","0",""
"2153446","2153446","Barnetts Rd Before Marconi St","-33.7815905736189","150.977536147244","","G2153446","0",""
"2153447","2153447","Barnetts Rd After Lomond Cres","-33.781548970058","150.977987445472","","G2153447","0",""
"215345","215345","Model Farms Rd Before Disraeli Rd","-33.7764502879397","150.993818244456","","G215345","0",""
"2153450","2153450","Glanmire Rd At Tarana Cres","-33.7550115925054","150.966532628819","","G2153450","0",""
"2153451","2153451","Glanmire Rd Opp Burrandong Cres","-33.756799689735","150.97116763847","","G2153451","0",""
"2153452","2153452","Glanmire Rd Opp Jasper Rd","-33.7550882500876","150.972825429829","","G2153452","0",""
"2153453","2153453","Turon Av Opp Kent St","-33.7512872697823","150.977245213821","","G2153453","0",""
"2153454","2153454","Seven Hills Rd After Baulkham Hills Rd","-33.7613218021197","150.973167404372","","G2153454","0",""
"215346","215346","Model Farms Rd After Disraeli Rd","-33.7755386096473","150.99553467394","","G215346","0",""
"2153461","2153461","Edgewater Dr At Middlebrook Rise","-33.7355299478317","150.956154137056","","G2153461","0",""
"2153462","2153462","Edgewater Dr At Ashburn Cl","-33.7333985309498","150.956304216094","","G2153462","0",""
"2153463","2153463","Edgewater Dr Before Chamonix Pl","-33.7321206678492","150.953160982265","","G2153463","0",""
"2153464","2153464","Edgewater Dr Before Brighton Dr","-33.7294448932469","150.949489950755","","G2153464","0",""
"2153465","2153465","Edgewater Dr Opp Bimbadgen Pl","-33.7300329136261","150.949980673413","","G2153465","0",""
"2153466","2153466","Edgewater Dr Opp Chamonix Pl","-33.7319102455684","150.952978758798","","G2153466","0",""
"2153467","2153467","Edgewater Dr Opp Rowanbrae Cres","-33.733621055549","150.956389941252","","G2153467","0",""
"2153468","2153468","Edgewater Dr Opp Middlebrook Rise","-33.7356258127194","150.956255612459","","G2153468","0",""
"215347","215347","Asquith Av Before Melbourne Rd","-33.7732968058048","150.996865494794","","G215347","0",""
"2153472","2153472","Chapel Lane Opp Crestwood Dr","-33.7462632421943","150.97013103947","","G2153472","0",""
"2153473","2153473","87 Delaney Dr","-33.738729654358","150.98271542365","","G2153473","0",""
"2153474","2153474","Gibbon Rd Before Hilary St","-33.7705464017685","150.965415209775","","G2153474","0",""
"2153475","2153475","Gibbon Rd Opp Hilary St","-33.7699979565578","150.964256989787","","G2153475","0",""
"2153476","2153476","Peel Rd At Merindah Rd","-33.7546611653748","150.96342038621","","G2153476","0",""
"2153479","2153479","Gibbon Rd Opp Simon St","-33.7690695766509","150.961462830986","","G2153479","0",""
"215348","215348","Asquith Av At Disraeli Rd","-33.7718396873104","150.995395057111","","G215348","0",""
"2153480","2153480","Gibbon Rd After Simon St","-33.7691730531918","150.961327335842","","G2153480","0",""
"215349","215349","Asquith Av At Palmerston Av","-33.7698532892627","150.994407180978","","G215349","0",""
"215350","215350","Junction Rd Opp Watkins Rd","-33.7696648313048","150.992715263049","","G215350","0",""
"215351","215351","Watkins Rd Opp Craig Av","-33.7685823237248","150.991639985719","","G215351","0",""
"215352","215352","Watkins Rd At Vincent St","-33.7671126438718","150.990277031546","","G215352","0",""
"215353","215353","Watkins Rd After San Michelle Av","-33.7663329428637","150.987640666097","","G215353","0",""
"215354","215354","Watkins Rd Opp Church Of Jesus Christ","-33.7676521319579","150.984465088927","","G215354","0",""
"215355","215355","Cropley Dr After Gordonia Gr","-33.7700213999739","150.981974640449","","G215355","0",""
"215356","215356","Cropley Dr At Myallie Av","-33.769544104551","150.980571466957","","G215356","0",""
"215357","215357","Cropley Dr Opp Turner Av","-33.7680809463216","150.978723459947","","G215357","0",""
"215358","215358","Cropley Dr After Hammond Ct","-33.7654208749206","150.97822271454","","G215358","0",""
"215359","215359","Cropley Dr Before Seven Hills Rd","-33.7628113060127","150.977832232453","","G215359","0",""
"215360","215360","The Hills Community Kindergarten, Roxborough Park Rd","-33.7443460798617","150.989878670132","","G215360","0",""
"215361","215361","Alfred Henry Whaling Reserve, Roxborough Park Rd","-33.7455280690826","150.988995070207","","G215361","0",""
"215365","215365","Roxborough Park Rd Before Reiby Dr","-33.7468882587709","150.988173642361","","G215365","0",""
"215366","215366","Cropley Dr Before Victor Cl","-33.7630029911387","150.978035298989","","G215366","0",""
"215367","215367","Cropley Dr Opp Hammond Cct","-33.7654779447305","150.978408769261","","G215367","0",""
"215368","215368","Cropley Dr After Turner Av","-33.7679421581524","150.978835718015","","G215368","0",""
"215369","215369","Cropley Dr Opp Myallie Av","-33.7692541495312","150.980342247811","","G215369","0",""
"215370","215370","Cropley Dr Opp Gordonia Gr","-33.7698960223981","150.982508309735","","G215370","0",""
"215371","215371","Church Of Jesus Christ, Watkins Rd","-33.7678709152512","150.984108394989","","G215354","0",""
"215372","215372","Watkins Rd At George Best Cres","-33.7661022149076","150.987252345028","","G215372","0",""
"215373","215373","Watkins Rd At Arthur St","-33.7669856347393","150.990303502729","","G215373","0",""
"215374","215374","Watkins Rd Before Craig Av","-33.7684694701965","150.991785795243","","G215374","0",""
"215375","215375","Junction Rd After Watkins Rd","-33.7695434071397","150.992569358925","","G215375","0",""
"215376","215376","Asquith Av Opp Palmerston Av","-33.7702926755394","150.994751289343","","G215376","0",""
"215377","215377","Asquith Av Opp Disraeli Rd","-33.7715773692891","150.99542602025","","G215377","0",""
"215378","215378","27 Asquith Av","-33.7733175067534","150.997060676275","","G215378","0",""
"215379","215379","Model Farms Rd Opp Disraeli Rd","-33.7756912136361","150.995552560363","","G215379","0",""
"215380","215380","92 Model Farms Rd","-33.7765530164814","150.993984874726","","G215380","0",""
"215381","215381","Model Farms Rd At Willmott Av","-33.7757752792919","150.99212516996","","G215381","0",""
"215386","215386","Jasper Rd Opp Jasper Road Public School","-33.762090894101","150.981445443595","","G2153374","0",""
"215387","215387","Jasper Rd Opp Coronation Rd","-33.7596055142214","150.981395076363","","G215387","0",""
"215388","215388","Jasper Rd Before Mulgray Av","-33.7587012969287","150.981212959216","","G215388","0",""
"215389","215389","Jasper Rd Opp Jasper Oval","-33.7567528241683","150.980162617377","","G215389","0",""
"215390","215390","Jasper Rd Opp Vanessa Av","-33.7558033601458","150.979428250257","","G215390","0",""
"215391","215391","Palace Rd After Jasper Rd","-33.7544011468001","150.97932021058","","G215391","0",""
"215392","215392","Palace Rd At Buckingham Rd","-33.7524585088848","150.980600318125","","G215392","0",""
"215393","215393","Palace Rd At Raynor Pl","-33.7510241919335","150.982044138925","","G215393","0",""
"215394","215394","Palace Rd At Elder Av","-33.7495207191644","150.983117952237","","G215394","0",""
"215395","215395","Roxborough Park Rd Opp Jamieson Av","-33.7489313232437","150.986855288924","","G215395","0",""
"215396","215396","Roxborough Park Rd Opp Reiby Dr","-33.7469388212708","150.988003400385","","G215396","0",""
"215397","215397","Roxborough Park Rd Opp Alfred Henry Whaling Reserve","-33.7453502128329","150.988922104173","","G215397","0",""
"215398","215398","Roxborough Park Rd Opp The Hills Community Kindergarten","-33.7443426600963","150.989705930628","","G215398","0",""
"215399","215399","Roxborough Park Rd Before Jamieson Av","-33.7483799211507","150.987466153309","","G215399","0",""
"2154103","2154103","Windsor Rd Before Parsonage Rd","-33.7376684521573","150.983766426688","","G2154103","0",""
"2154109","2154109","Wrights Rd Opp William Clarke College","-33.7131413883911","150.977046298518","","G2154109","0",""
"2154111","2154111","Old Northern Rd At Oxley Av","-33.7459781801738","150.994851439987","","G2154111","0",""
"2154112","2154112","Old Northern Rd After Excelsior Av","-33.7430441770879","150.998910988916","","G2154119","0",""
"2154114","2154114","Old Northern Rd Opp Church St","-33.7384632549507","151.000682614303","","G2154114","0",""
"2154115","2154115","Old Northern Rd Opp Francis St","-33.7368863675451","151.001515265356","","G2154115","0",""
"2154117","2154117","Old Northern Rd Opp Kerrs Rd","-33.7387220783157","151.0007593617","","G2154117","0",""
"2154118","2154118","Old Northern Rd At Woodhill St","-33.7413741793462","150.999836453336","","G2154118","0",""
"2154119","2154119","Old Northern Rd After Excelsior Av","-33.7438212587778","150.998289152514","","G2154119","0",""
"2154120","2154120","Old Northern Rd Opp Oxley Av","-33.7458306539854","150.995232901638","","G2154120","0",""
"2154121","2154121","Oakhill College, Old Northern Rd","-33.7244553336891","151.018849097212","","G2154121","0",""
"2154122","2154122","First Farm Dr Opp Woodvale Pl","-33.7241061281859","151.010755856498","","G2154122","0",""
"2154123","2154123","First Farm Dr Opp Lynstock Av","-33.7257201229759","151.01072321275","","G2154123","0",""
"2154125","2154125","Old Castle Hill Rd Opp Gilham St","-33.7267486533278","151.008743743174","","G2154125","0",""
"2154126","2154126","Ridgecrop Dr Opp Chainmail Cr","-33.7062483528392","150.9859678549","","G2154126","0",""
"2154127","2154127","Ridgecrop Dr Opp Drawbridge Pl","-33.7083058368219","150.986990287233","","G2154127","0",""
"2154128","2154128","Ridgecrop Dr Opp Lancelot Ct","-33.7097408513315","150.987477202438","","G2154128","0",""
"2154129","2154129","Ridgecrop Dr Opp Knightsbridge Pl","-33.7122737870966","150.988564866499","","G2154129","0",""
"2154130","2154130","Samuel Gilbert Public School, Ridgecrop Dr","-33.7142974831413","150.992022730618","","G2154130","0",""
"2154134","2154134","Tuckwell Rd After Gilbert Rd","-33.7224608356987","150.987861319726","","G2154134","0",""
"2154135","2154135","Tuckwell Rd Opp Bounty Av","-33.7219251460885","150.991049986438","","G2154135","0",""
"2154136","2154136","Tuckwell Rd Opp Ashmead Av","-33.7200266557716","150.992633389311","","G2154136","0",""
"2154137","2154137","Tuckwell Rd At Woodchester Cl","-33.7185372853195","150.993825946759","","G2154137","0",""
"2154138","2154138","Tuckwell Rd Opp Lynwood Pl","-33.7184811295883","150.995559409128","","G2154138","0",""
"2154139","2154139","Tuckwell Rd Opp Surrey Av","-33.7197733437865","150.997948536346","","G2154139","0",""
"215414","215414","Showground Rd Before Green Rd","-33.7249743561752","150.97615858726","","G215414","0",""
"2154140","2154140","Tuckwell Rd At Ulundri Dr","-33.7211976709237","151.000430139764","","G2154140","0",""
"2154141","2154141","Tuckwell Rd Opp Britannia Rd","-33.7221425611263","151.002134693747","","G2154141","0",""
"2154142","2154142","Tuckwell Rd After Dewhurst Av","-33.7234640720553","151.004449898155","","G2154142","0",""
"2154143","2154143","Tuckwell Rd Opp Carcoola St","-33.7248930499709","151.007061337143","","G2154143","0",""
"2154144","2154144","Old Castle Hill Rd At Garthowen Cr","-33.7298020922585","151.009058498322","","G2154144","0",""
"2154146","2154146","Old Castle Hill Rd At Gilham St","-33.7273331200821","151.00878174543","","G2154146","0",""
"2154147","2154147","Tuckwell Rd At Carcoola St","-33.7250639968483","151.007069294021","","G2154147","0",""
"2154148","2154148","Tuckwell Rd Before Carramarr Rd","-33.7237626342807","151.004690241628","","G2154148","0",""
"2154149","2154149","Tuckwell Rd After Carramarr Rd","-33.7225009640578","151.002474858446","","G2154149","0",""
"2154150","2154150","Tuckwell Rd Opp Ulundri Dr","-33.7211898061777","151.000117057584","","G2154150","0",""
"2154151","2154151","Tuckwell Rd At Surrey Av","-33.7200542757305","150.998177244347","","G2154151","0",""
"2154152","2154152","Tuckwell Rd After Lynwood Pl","-33.7186683293639","150.995622010526","","G2154152","0",""
"2154153","2154153","Tuckwell Rd Opp Woodchester Cl","-33.7187435271357","150.993857078485","","G2154153","0",""
"2154154","2154154","Tuckwell Rd At Ashmead Av","-33.7203353553732","150.992561437372","","G2154154","0",""
"2154155","2154155","Tuckwell Rd At Bounty Av","-33.722218638445","150.990891054838","","G2154155","0",""
"2154156","2154156","Tuckwell Rd Before Gilbert Rd","-33.7227054502471","150.988099105159","","G2154156","0",""
"2154160","2154160","Ridgecrop Dr Opp Gawain Cct","-33.7120884108966","150.994292431763","","G2154160","0",""
"2154161","2154161","Ridgecrop Dr Opp Citadel Cr","-33.7100200465992","150.992773298114","","G2154161","0",""
"2154162","2154162","Ridgecrop Dr At Tristan Ct","-33.7091400725697","150.991007411449","","G2154162","0",""
"2154163","2154163","Ridgecrop Dr After Bishopsgate Av","-33.7069772127718","150.989343877537","","G2154163","0",""
"2154164","2154164","97 Ridgecrop Dr","-33.7048973892023","150.987619587173","","G2154164","0",""
"2154172","2154172","Showground Rd Before Victoria Av","-33.7247599574011","150.977777054653","","G2154172","0",""
"2154173","2154173","Castle Hill Rd Before Old Northern Rd","-33.7312230135787","151.018830761502","","G2154173","0",""
"2154174","2154174","Old Northern Rd Opp Castle Hill Rd","-33.7302598112261","151.01686616533","","G2154174","0",""
"2154175","2154175","Old Northern Rd Opp St Pauls Church","-33.7267824489376","151.018224430136","","G2154181","0",""
"2154176","2154176","Old Northern Rd Opp Oakhill College","-33.724252037506","151.018451396273","","G2154121","0",""
"2154177","2154177","Old Northern Rd Opp Hastings Rd","-33.7175941686051","151.018970950997","","G2154177","0",""
"2154178","2154178","Old Northern Rd Before Gilbert Rd","-33.7151835827327","151.01662647595","","G2154178","0",""
"2154179","2154179","Old Northern Rd After Hastings Rd","-33.7173604687649","151.019229612898","","G2154179","0",""
"2154180","2154180","523 Old Northern Rd","-33.7195152352791","151.018640076274","","G2154180","0",""
"2154181","2154181","St Pauls Church, Old Northern Rd","-33.72733500373","151.018411983563","","G2154181","0",""
"2154182","2154182","Old Northern Rd At Castle Hill Rd","-33.7299831073688","151.01733854794","","G2154182","0",""
"2154183","2154183","Castle Hill Rd After Old Northern Rd","-33.7310787095251","151.018834807869","","G2154183","0",""
"2154184","2154184","Castle Hill Rd At Broughton Av","-33.7314507481267","151.020965947694","","G2154184","0",""
"2154185","2154185","Castle Hill Rd Before County Dr","-33.7320743777496","151.025050090327","","G2154185","0",""
"2154187","2154187","Old Northern Rd After Telfer Rd","-33.731884831632","151.013728194277","","G2154187","0",""
"2154189","2154189","Orange Gr Opp Olola Av","-33.7354245248696","151.006850628931","","G2154189","0",""
"2154193","2154193","Old Northern Rd Opp St Bernadette's Primary School","-33.7314215373154","151.012735978076","","G2154188","0",""
"2154194","2154194","Castle St After Grand Way","-33.7284886034645","150.999561114985","","G2154194","0",""
"2154198","2154198","Rowallan Av Before Castle St","-33.7283333529629","150.997957833249","","G2154198","0",""
"2154199","2154199","Ridgecrop Dr Opp Knightsbridge Shopping Centre","-33.712771792346","150.994615245977","","G2154199","0",""
"2154203","2154203","Cecil Av Before Olola Av","-33.7369264822444","151.011094466634","","G2154203","0",""
"2154204","2154204","Crane Rd Opp Cecil Av","-33.735969760112","151.01252743523","","G2154204","0",""
"2154205","2154205","Crane Rd Opp Maybush Way","-33.7379935096701","151.014854380022","","G2154205","0",""
"2154206","2154206","Castlewood Dr Before Jasmine Way","-33.7380168251415","151.016904689536","","G2154206","0",""
"2154207","2154207","Castlewood Dr After Amberwood Pl","-33.7380002561524","151.019071774232","","G2154207","0",""
"2154208","2154208","Castlewood Dr Opp Gardenia Pl","-33.740498091823","151.020396447577","","G2154208","0",""
"2154210","2154210","Castlewood Dr Opp Woodfield Pl","-33.7412547299662","151.019299299701","","G2154210","0",""
"2154211","2154211","Castlewood Dr After Copperleaf Pl","-33.7430036595174","151.017062019906","","G2154211","0",""
"2154213","2154213","Darcey Rd Opp Castlewood Dr","-33.7422764938937","151.014212942204","","G2154213","0",""
"2154214","2154214","Darcey Rd After Jarrah Pl","-33.7395350623835","151.014279176664","","G2154214","0",""
"2154215","2154215","Crane Rd At Maybush Way","-33.7380338279845","151.014446416621","","G2154215","0",""
"2154216","2154216","Crane Rd Before Cecil Av","-33.7362130330646","151.012527993702","","G2154216","0",""
"2154217","2154217","Cecil Av Opp Poplar Ct","-33.7370133000999","151.011195581039","","G2154217","0",""
"2154218","2154218","Cecil Av Opp Bonnefin Pl","-33.7377908762037","151.009452241545","","G2154218","0",""
"2154219","2154219","Clarke Dr At Donnington Ct","-33.727583818899","151.019901013215","","G2154219","0",""
"2154221","2154221","Western Rd At Barker Dr","-33.729348733517","151.020490298885","","G2154221","0",""
"2154222","2154222","Western Rd Before Milne Ct","-33.73006165145","151.019628498606","","G2154222","0",""
"2154223","2154223","James Cook Dr After Western Rd","-33.730331858833","151.018249931","","G2154223","0",""
"2154225","2154225","David Rd Opp Milford Gr","-33.7285949522575","151.027572628501","","G2154225","0",""
"2154226","2154226","David Rd Before Westminster Dr","-33.7264129154874","151.02927143687","","G2154226","0",""
"2154227","2154227","David Rd After Westminster Dr","-33.7246448876686","151.028778906178","","G2154227","0",""
"2154228","2154228","David Rd Opp Longworth Cres","-33.7236301742282","151.027016843313","","G2154228","0",""
"2154229","2154229","David Rd Before Westminster Dr","-33.7226500144225","151.025299571085","","G2154229","0",""
"2154230","2154230","David Rd Before Longworth Cres","-33.7225997568081","151.025458972132","","G2154230","0",""
"2154231","2154231","David Rd At Longworth Cres","-33.7232386719938","151.026588759082","","G2154231","0",""
"2154232","2154232","David Rd At Erlestoke Pl","-33.7239290953131","151.027796457376","","G2154232","0",""
"2154233","2154233","David Rd Before Woodgrove Av","-33.7249600308706","151.029613212989","","G2154233","0",""
"2154234","2154234","Gilbert Rd Opp Grange Rd","-33.7145586510032","151.006752957878","","G2154234","0",""
"2154235","2154235","Gilbert Rd Opp Badenoch Av Walkway","-33.7146593571444","151.003652286046","","G2154235","0",""
"2154236","2154236","Gilbert Rd Before Applecross Av","-33.7143907475093","151.000545229597","","G2154236","0",""
"2154237","2154237","Gilbert Rd Before Sunter Way","-33.7136405082565","150.998116689758","","G2154237","0",""
"2154238","2154238","Gilbert Rd Opp Ridgecrop Dr","-33.7132761294383","150.995458097006","","G2154238","0",""
"2154239","2154239","Orange Gr Before Cecil Av","-33.7359252173903","151.006971008813","","G2154239","0",""
"2154240","2154240","James Cook Dr Before Western Rd","-33.7302601051845","151.018516190812","","G2154240","0",""
"2154241","2154241","Western Rd Opp Milne Ct","-33.7303466585799","151.01917808002","","G2154241","0",""
"2154242","2154242","Western Rd Opp Barker Dr","-33.7289031801376","151.020890071246","","G2154242","0",""
"2154243","2154243","Western Rd Before Clarke Dr","-33.7273212707066","151.02187300905","","G2154243","0",""
"2154244","2154244","Anglicare Warrina Village, Hilliard Dr","-33.7272302647172","151.023281458949","","G2154244","0",""
"2154245","2154245","Castle Hill Village, Slade Av","-33.7290350013895","151.022373666788","","G2154245","0",""
"2154246","2154246","Gough Dr Opp Orchard Av","-33.7290137146974","151.024130497502","","G2154246","0",""
"2154247","2154247","Gowrie Dr After Gough Dr","-33.7287975698748","151.025231161966","","G2154247","0",""
"2154248","2154248","Gowrie Dr At D'Arcy Irvine Dr","-33.7284129343422","151.026248450129","","G2154248","0",""
"2154249","2154249","Gough Dr Before David Rd","-33.7295714355839","151.026367346796","","G2154249","0",""
"2154250","2154250","Nuffield Village, Gough Dr","-33.7295784685084","151.026151990566","","G2154250","0",""
"2154251","2154251","Gowrie Dr Opp D'Arcy Irvine Dr","-33.7285191399914","151.026307338609","","G2154251","0",""
"2154252","2154252","Gowrie Dr Before Gough Dr","-33.7289242309397","151.025215516844","","G2154252","0",""
"2154253","2154253","Hilliard Dr Opp Anglicare Warrina Village","-33.7272971088361","151.023165959291","","G2154244","0",""
"2154254","2154254","Western Rd After Hilliard Dr","-33.7274472292222","151.021878894182","","G2154254","0",""
"2154255","2154255","Woodgrove Av Before David Rd","-33.7259566262402","151.030274539247","","G2154255","0",""
"2154256","2154256","David Rd After Woodgrove Av","-33.726525653272","151.029406120163","","G2154256","0",""
"2154257","2154257","David Rd After Haven Ct","-33.7280246787821","151.028203772519","","G2154257","0",""
"2154266","2154266","Gary St At Church St","-33.740043389197","151.003635868302","","G2154266","0",""
"2154267","2154267","Gary St After Church St","-33.7402340796561","151.003590813056","","G2154267","0",""
"2154269","2154269","Kings Rd Opp 112","-33.7155017696742","150.980692031348","","G2154269","0",""
"215427","215427","Showground Rd After Carrington Rd","-33.7260131239342","150.989470924288","","G215427","0",""
"2154270","2154270","114 Kings Rd","-33.7149923870348","150.980560660426","","G2154270","0",""
"2154271","2154271","Eric Cooper Dr Opp Helissio Pl","-33.7167629770244","150.976512653274","","G2154271","0",""
